date,open,high,low,close,volume
2025-04-01 00:00:00,901.00,904.95,882.68,883.93,28511006.00
2025-04-02 00:00:00,885.35,899.60,885.35,898.45,11573564.00
2025-04-03 00:00:00,890.55,902.00,888.50,897.43,11250038.00
2025-04-04 00:00:00,906.50,920.98,905.55,908.65,33540454.00
2025-04-07 00:00:00,881.40,889.93,869.10,878.85,37995450.00
2025-04-08 00:00:00,882.50,891.00,875.15,884.58,35563872.00
2025-04-09 00:00:00,882.50,887.50,876.75,882.50,22454608.00
2025-04-11 00:00:00,887.38,909.70,887.38,903.38,32775766.00
2025-04-15 00:00:00,932.50,938.40,927.50,932.45,49298344.00
2025-04-16 00:00:00,941.90,941.90,930.25,939.00,19136820.00
2025-04-17 00:00:00,941.00,959.85,938.35,953.35,35703084.00
2025-04-21 00:00:00,962.00,975.35,955.00,963.55,34247298.00
2025-04-22 00:00:00,967.50,985.30,967.50,980.85,45961750.00
2025-04-23 00:00:00,989.45,989.45,960.25,961.95,30570642.00
2025-04-24 00:00:00,955.00,961.95,952.55,958.40,25931754.00
2025-04-25 00:00:00,962.40,966.50,945.90,955.60,18500878.00
2025-04-28 00:00:00,955.60,964.85,954.20,960.10,13920492.00
2025-04-29 00:00:00,959.40,964.40,950.10,954.40,18918308.00
2025-04-30 00:00:00,956.50,968.45,955.15,962.50,31936870.00
2025-05-02 00:00:00,964.90,970.95,960.00,962.50,22812048.00
2025-05-05 00:00:00,969.50,976.00,966.15,968.40,15068024.00
2025-05-06 00:00:00,965.00,970.05,962.15,965.85,17490156.00
2025-05-07 00:00:00,967.00,974.35,961.20,972.80,21420778.00
2025-05-08 00:00:00,977.40,977.40,959.55,964.25,34803430.00
2025-05-09 00:00:00,955.05,959.50,943.40,944.85,17188796.00
2025-05-12 00:00:00,958.80,979.95,956.15,978.60,18618972.00
2025-05-13 00:00:00,975.00,980.85,960.00,961.30,24242102.00
2025-05-14 00:00:00,961.05,965.10,951.50,955.30,15445308.00
2025-05-15 00:00:00,956.75,972.40,948.50,966.90,32241458.00
2025-05-16 00:00:00,966.90,971.90,964.20,967.35,15868010.00
2025-05-19 00:00:00,968.50,972.50,965.50,969.35,10202964.00
2025-05-20 00:00:00,964.05,967.30,956.50,957.45,23879090.00
2025-05-21 00:00:00,963.50,973.45,960.55,963.40,15132040.00
2025-05-22 00:00:00,957.60,962.10,952.60,959.95,21306670.00
2025-05-23 00:00:00,960.05,968.50,957.25,966.80,9566072.00
2025-05-26 00:00:00,967.50,974.95,963.45,970.10,10802860.00
2025-05-27 00:00:00,965.80,974.00,958.15,963.15,26162148.00
2025-05-28 00:00:00,960.10,967.25,958.85,961.75,18157594.00
2025-05-29 00:00:00,964.00,970.40,953.65,963.75,28917794.00
2025-05-30 00:00:00,965.95,974.40,962.70,972.45,28748078.00
2025-06-02 00:00:00,965.05,968.00,954.00,966.05,14668822.00
2025-06-03 00:00:00,969.00,976.00,960.00,962.30,24377584.00
2025-06-04 00:00:00,960.50,971.65,960.45,970.60,12961542.00
2025-06-05 00:00:00,974.00,979.45,970.10,974.80,22255418.00
2025-06-06 00:00:00,972.00,998.15,971.35,989.35,30127008.00
2025-06-09 00:00:00,997.50,997.50,987.95,989.45,13202588.00
2025-06-10 00:00:00,991.40,991.40,980.55,982.65,15533126.00
2025-06-11 00:00:00,983.80,983.80,973.50,975.20,11096394.00
2025-06-12 00:00:00,975.00,980.50,967.65,971.70,16349130.00
2025-06-13 00:00:00,960.00,966.50,956.50,958.80,12117762.00
2025-06-16 00:00:00,962.00,969.45,960.05,967.70,16513746.00
2025-06-17 00:00:00,968.50,970.80,959.55,964.80,16978736.00
2025-06-18 00:00:00,958.50,968.15,958.50,966.95,18433816.00
2025-06-19 00:00:00,966.95,973.40,962.80,967.65,16876220.00
2025-06-20 00:00:00,965.80,984.95,965.80,982.35,32900408.00
